,target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
H2BFWT,H2BFWT,0.13611617341423798,0.010081551745801418,resistance_hit,1.996472616425021,-0.0658691215223793,0.23627847990355486,target_non_hit,0.6265758318366951
H3F3A,H3F3A,0.19950591731405046,0.02011036488228122,resistance_hit,1.6965800494965617,-0.047476684117364464,0.7822888621332373,target_non_hit,0.1066328529937927
HAL,HAL,0.19113193315045182,0.00903833498223134,resistance_hit,2.0439115667181786,-0.19908082426161963,0.21211507440200264,target_non_hit,0.673428466339762
HAND1,HAND1,-0.4089684178717234,0.07894768679700767,sensitivity_hit,1.1026605904943536,0.267440094355272,0.15458628003728087,target_non_hit,0.810829053551652
HAND2,HAND2,0.18987615318296727,0.020108517586200483,resistance_hit,1.696619944712223,-0.11876018132784012,0.3784621930808057,target_non_hit,0.42197749834745096
HDHD2,HDHD2,-0.307962097116578,0.1337392133840372,sensitivity_hit,0.8737412355250576,0.07844536007394816,0.5087205249702679,target_non_hit,0.2935207398573316
HECA,HECA,-0.17432901681930169,0.016561731803011827,sensitivity_hit,1.7808942525047915,-0.09263705967746254,0.6225314425196156,target_non_hit,0.20583870854080055
HEPACAM,HEPACAM,-0.3679558061621255,0.07405937187663744,sensitivity_hit,1.130419975673926,0.08902640822776942,0.5043672089442484,target_non_hit,0.29725315651111267
HES5,HES5,-0.31571123725795963,0.04271881819574681,sensitivity_hit,1.3693807704496606,0.11480082500136035,0.03291180255200366,target_non_hit,1.4826483311073146
HES7,HES7,0.353448239367685,0.03004529991230361,resistance_hit,1.5222234564998545,-0.7200133024082351,0.03289221747947121,essential_hit,1.4829068468993774
HEXA,HEXA,0.1666595047482279,0.0047720969522642865,resistance_hit,2.321290741572177,-0.026129538745556975,0.8399006639716856,target_non_hit,0.07577207541433731
HEY2,HEY2,0.2745281155868791,0.009780091288859758,resistance_hit,2.009657091422724,-0.253817626736911,0.0012718997470987606,essential_hit,2.895547119031686
HGSNAT,HGSNAT,-0.13087307760666889,0.002479118087038493,sensitivity_hit,2.6057027861294064,0.08019443712683987,0.31795636283667106,target_non_hit,0.4976324796371039
HIBCH,HIBCH,-0.23047069505028173,0.01882083110220648,sensitivity_hit,1.7253612026339118,0.19217732843060573,0.00014600747147972885,up_hit,3.8356249199731343
HINFP,HINFP,0.26478777686414406,0.028728426880015378,resistance_hit,1.5416881545870194,-0.067720537979584,0.26403524789605765,target_non_hit,0.5783380922781699
HINT2,HINT2,-0.25907943313164267,0.08798363360057167,sensitivity_hit,1.055598106236269,0.3275179877552287,0.10045256041054972,up_hit,0.998038989149663
HIST1H3A,HIST1H3A,0.2390626476181641,0.016812344448481377,resistance_hit,1.774371720823254,-0.21786554648750892,0.008803998202018961,essential_hit,2.0553200548117068
HIST1H4L,HIST1H4L,-0.19572705409058866,0.008347171983181087,sensitivity_hit,2.078460638304549,0.0035986039426928094,0.5193424608052205,target_non_hit,0.28454616856699305
HIST2H2BF,HIST2H2BF,0.19351760409118057,0.013824308538328766,resistance_hit,1.8593565819399558,-0.006964589154629349,0.896703373644163,target_non_hit,0.04735119630296417
HIST2H3D,HIST2H3D,0.2076045895153801,0.020776594412983834,resistance_hit,1.6824256381483913,0.13082325277472803,0.4774679506812943,target_non_hit,0.321055774466398
HLA-DPB1,HLA-DPB1,0.1796785794421553,0.022538494509888478,resistance_hit,1.6470750966254988,-0.15428518207826425,0.199324803225046,target_non_hit,0.7004386559731923
HLA-DRB5,HLA-DRB5,0.2370254094162192,0.02141377748076593,resistance_hit,1.6693067145670926,-0.1891559491183846,0.08045262314496328,target_non_hit,1.094459791231694
HMOX2,HMOX2,0.14839778175815432,0.006954230940447082,resistance_hit,2.1577508910907173,-0.06316612728867366,0.8630389275214158,target_non_hit,0.0639696149146107
HNRNPDL,HNRNPDL,0.19683931316809952,0.04546381463930317,resistance_hit,1.3423341276234506,-0.18496645439209333,0.14759870237607697,target_non_hit,0.8309174606253525
HOXB2,HOXB2,0.17189772379938587,0.009497661855216548,resistance_hit,2.0223832966436333,0.051158792511412386,0.7042251241150439,target_non_hit,0.15228848498880046
HOXB3,HOXB3,0.3250492568246119,0.14906526421568783,resistance_hit,0.8266235457955874,-0.11135831526574484,0.5241495857524108,target_non_hit,0.2805447531003082
HOXC8,HOXC8,0.28125035296567563,0.006074838819838957,resistance_hit,2.216465240459388,-0.24215578098543192,3.2615846273430265e-05,essential_hit,4.486571348488641
HPCAL1,HPCAL1,-0.22467559392162487,0.011227400707056204,sensitivity_hit,1.9497207770640244,0.18885243873567248,0.2655367425674893,target_non_hit,0.5758753766907546
HSD17B4,HSD17B4,-0.47195280762027547,0.06560010731705423,sensitivity_hit,1.183095450149243,0.22293457846965334,0.1276871783704766,target_non_hit,0.8938527099606531
HSD17B8,HSD17B8,0.3708765749982789,0.13753873077791523,resistance_hit,0.8615749876913283,-0.3663241988515053,0.05734426556775141,essential_hit,1.2415100050826786
HSF5,HSF5,-0.1588014810832424,0.0010058753101736294,sensitivity_hit,2.997455851745093,0.2948089636430167,0.0042297633977538334,up_hit,2.373683925278336
