target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
SLC44A3,0.43342160289421044,0.029627419823461416,resistance_hit,1.5283061684735375,-0.35599208083907,0.2956177742561135,target_non_hit,0.5292694571876246
SLC48A1,0.2969625510084941,0.09294987926363178,resistance_hit,1.0317511700144337,-0.41371589044219625,0.0062042530196570285,essential_hit,2.207310499252987
SLC51A,-0.2790087877625589,0.029942783245722627,sensitivity_hit,1.523707833516029,0.1629332886547485,0.00922936904077477,target_non_hit,2.034827988191452
SLC6A15,-0.34558676752319595,0.14081202619811736,sensitivity_hit,0.8513602522362348,0.13593399694490552,0.30681619283101663,target_non_hit,0.5131217233685008
SLC8A1,0.29169420904465604,0.04041117484839228,resistance_hit,1.3934985234064743,0.01782731308776627,0.38920018091442843,target_non_hit,0.4098269665277358
SLC9A3,-0.2989970052253817,0.0015004583920603177,sensitivity_hit,2.8237760431242656,0.1818344616755582,0.040986133369366365,target_non_hit,1.3873630510798327
SLC9A5,0.38892228104992255,0.12512803134295075,resistance_hit,0.9026453881973844,-0.8862157620347034,0.016979356603438845,essential_hit,1.7700787704448457
SLC9A7,0.18357974939514987,0.041244974337397225,resistance_hit,1.384628962277835,-0.015601626856313423,0.8731994912582762,target_non_hit,0.0588865259905985
SLFN5,0.19945436037702077,0.04286488316914129,resistance_hit,1.3678983556317856,-0.06549903876462482,0.715934886201282,target_non_hit,0.14512647468851067
SLIRP,-0.28436926603399526,0.11459417546303309,sensitivity_hit,0.940837455916177,-0.11251741820271081,0.8211317732488768,target_non_hit,0.08558714275550866
SLIT1,0.31194965132354574,0.0012637415050156897,resistance_hit,2.898341750757785,-0.14284824831677798,0.9308656068205763,target_non_hit,0.031113015505575346
SLITRK4,0.17564229168510512,0.033715395180094684,resistance_hit,1.4721717455667964,-0.10386682323255073,0.7945434263103763,target_non_hit,0.09988236114815773
SLTM,0.1696184859285387,0.01825668325666927,resistance_hit,1.7385781191436263,-0.24947170338933264,0.04584695828679252,target_non_hit,1.338689472274906
SLX4,-0.6104951068551044,0.15538235499864167,sensitivity_hit,0.80859830060469,-0.23907111488344737,0.3542146203224706,target_non_hit,0.4507335171314566
SMARCE1,0.5404446155951167,0.000773582063745108,resistance_hit,3.111493608349602,-1.1131481648747308,0.06323913360512166,essential_hit,1.1990140886622243
SMG6,0.47500207746387596,0.05106652481856149,resistance_hit,1.2918636957664502,-1.8458386752161462,0.013099142861368892,essential_hit,1.882757121348549
SMG7,0.33338385636925966,0.13109898097327377,resistance_hit,0.8824006840490775,-0.3917699355185178,0.20059098215674456,target_non_hit,0.6976885951819852
SMIM18,0.2875753204081197,0.06689757612095162,resistance_hit,1.174589617603865,-0.25954319556843714,0.15790983728083566,target_non_hit,0.8015908139834318
SMPD2,-0.5622906460350938,0.08374511768320672,sensitivity_hit,1.0770405027991687,0.2795332963407198,0.10669224379594235,target_non_hit,0.9718671513258471
