target,rho_score,rho_pvalue,rho_label,-log10(rho_pvalue),gamma_score,gamma_pvalue,gamma_label,-log10(gamma_pvalue)
CPSF6,1.4052504800533607,0.001717671552956384,resistance_hit,2.7650598768118715,-1.7557879701163204,0.0019897129997665836,essential_hit,2.7012095625885837
CPT1C,-0.3045391562665712,0.03764654220511235,sensitivity_hit,1.4242749071180476,0.3696888028957385,0.0007575526867403593,up_hit,3.1205871571954282
CR1L,0.3513948668858335,0.0843958695888645,resistance_hit,1.073678807623858,-0.4403261632014681,0.10756372407541882,target_non_hit,0.9683341700280743
CRAMP1L,0.28057138674707865,0.0004508156062758401,resistance_hit,3.3460010580159842,-0.26898209429408315,0.10893743025590305,target_non_hit,0.9628228735905549
CRB1,0.31674166414104155,0.11461101622000515,resistance_hit,0.9407736367000109,-0.531400994372725,0.21963486466931176,target_non_hit,0.658298719177983
CRB3,0.264512138753081,0.028989757727659337,resistance_hit,1.5377554141027578,-0.11330562059664309,0.4253058570562812,target_non_hit,0.3712986364025815
CRCP,1.1597781930778603,0.0006428522824680496,resistance_hit,3.1918888097804685,-2.2778611187524933,0.001944847708550255,essential_hit,2.711114400469749
CREBRF,-0.2180703692252095,0.015076538029440636,sensitivity_hit,1.821698372479543,0.18957688769974723,0.01506077943760455,target_non_hit,1.8221525515953987
CREBZF,0.5693740261422917,0.005645323115497476,resistance_hit,2.2483111957653,-0.17850940450423178,0.356415517205951,target_non_hit,0.44804339641344915
CRHR1,0.43683677159900763,0.20393726746555338,resistance_hit,0.6905034040613547,-0.14702369513887334,0.6197642529450851,target_non_hit,0.20777347681633423
CRIP1,0.2944847378186207,0.025070125097356028,resistance_hit,1.6008434989514015,-0.06782451033284802,0.9595510406071159,target_non_hit,0.017931919245897137
CRISPLD1,-0.33145186113337033,0.010357823101514195,sensitivity_hit,1.9847315104538927,-0.6625907281274024,0.3942203526042959,target_non_hit,0.4042609579470731
CRLF1,0.44328005714500324,0.03047191049203839,resistance_hit,1.5161003160385944,-0.9426255144821274,0.051768455978321255,essential_hit,1.2859347878884324
CRNKL1,1.0590252506454565,0.007162163189407151,resistance_hit,2.144955787840785,-2.8583135561867135,0.00046618320414575673,essential_hit,3.3314433774868646
CRTC2,0.8107132043013221,0.01267280041480775,resistance_hit,1.8971274048236872,-1.6439211662197881,0.1232262255614806,essential_hit,0.9092968538229322
CRTC3,0.8294723666183589,0.0034727872164598255,resistance_hit,2.4593218258307177,-0.028485335361923728,0.7733185342532863,target_non_hit,0.11164158088949537
CRY1,0.2749285353842493,0.053610484610494495,resistance_hit,1.2707502669639792,-1.1180807068277492,0.11492889657846113,essential_hit,0.9395707628977642
CRYGN,-0.37237368499860735,0.050921554023522456,sensitivity_hit,1.2930983510210905,0.13060975678878117,0.059450908611511595,target_non_hit,1.2258415035019723
CRYM,-0.25478107112181414,0.032776682537466746,sensitivity_hit,1.4844350052677178,-0.31156047366364853,0.24423911090962033,target_non_hit,0.6121847896451488
CSNK1A1,0.7453202137536469,0.03332176144543851,resistance_hit,1.477272049107551,-2.7662076371006163,0.0026418551621930656,essential_hit,2.5780909959510816
CSNK1G1,0.3011385749365167,0.05628992664249096,resistance_hit,1.2495693173156752,-0.20532998009787,0.13574660919976506,target_non_hit,0.8672710097996912
CSRP2BP,0.7276115050459406,0.0025271836163415534,resistance_hit,2.5973632026123727,-1.3498811705281697,1.3901867595913283e-06,essential_hit,5.856926852111669
CST6,0.40183476690613534,0.17406613683628158,resistance_hit,0.759285709155924,0.08114925836599651,0.1514715868357761,target_non_hit,0.819668824836311
CSTF1,0.5967971186304739,0.01701415799667496,resistance_hit,1.7691895385720537,-3.4943613204280846,5.8947010140327797e-05,essential_hit,4.22953821792236
CSTF2,-0.2609953793144871,0.026823960667058593,sensitivity_hit,1.5714770964004388,-0.32701870643924735,0.0009081193411593,essential_hit,3.041857074605333
CSTF3,0.48302177667760055,0.08462327285158645,resistance_hit,1.0725101821021317,-2.81914714829768,0.0021137754263186276,essential_hit,2.674941155293215
CT47A7,0.4918681735097247,0.1954944968717348,resistance_hit,0.7088654633928057,-0.02011576567249499,0.5766438492430401,target_non_hit,0.2390923360022408
CTAGE5,0.4450169951860121,0.1112451355315527,resistance_hit,0.9537189705312372,-0.7391950853050975,0.002985186458899445,essential_hit,2.5250285370498293
CTCFL,0.3028607081951643,0.012244375343270037,resistance_hit,1.9120633658590467,-0.3002284008386423,0.1333913360828245,target_non_hit,0.8748723774180744
CTDP1,0.5964289532561029,0.011414789771248438,resistance_hit,1.9425320825992818,-1.043452796907708,0.003891152595026142,essential_hit,2.4099217376161084
CTDSP1,0.32328128318116367,0.0095860470397658,resistance_hit,2.0183604442091805,-0.32177669686441196,0.05883618518938221,target_non_hit,1.230355493743789
CTF1,0.34183526282342225,0.028477337707229683,resistance_hit,1.5455006145121493,-0.0699026249267165,0.9596253203456794,target_non_hit,0.017898301407278685
CTNNB1,-0.40824390030575436,0.06453363465661587,sensitivity_hit,1.1902138739156756,-0.6929849281622322,0.07053007202362378,essential_hit,1.151625672664027
CTNNBL1,0.624167664083971,0.05953029880068657,resistance_hit,1.2252619375866023,-1.828346834406551,0.008766619606893102,essential_hit,2.0571678375441445
CTPS1,-0.45333795849803626,0.0019127244438288476,sensitivity_hit,2.718347591992813,-0.8772222944985886,0.002275503625218744,essential_hit,2.642922468260756
CTU2,0.5324806328107864,0.13012272267052144,resistance_hit,0.885646858175207,-1.142973540811446,0.0034229029855778843,essential_hit,2.4656054097798163
CUL1,0.6683180888716331,0.11311764157745798,resistance_hit,0.9464696581844934,-3.104523023437039,0.00023064756361702092,essential_hit,3.6370511285834497
CUL4B,0.31342933781616705,0.08803392919821915,resistance_hit,1.055349913944892,-0.23577995876719643,0.19649293424902967,target_non_hit,0.7066530619390834
CUL7,0.3284062028258693,0.014178134338677078,resistance_hit,1.8483809129981106,-0.6381465994688318,0.22677712704042863,target_non_hit,0.6444007509302159
CWC15,0.4671163810385906,0.0033902018102544337,resistance_hit,2.4697744485605773,-0.8771420723849168,8.246746188557171e-08,essential_hit,7.083717371582778
CWF19L2,0.5507711635901213,0.028203878435756422,resistance_hit,1.549691165885293,-1.6460294226324306,0.0030493416957920664,essential_hit,2.5157939077820974
CWH43,0.2770453427033779,0.059143024454892425,resistance_hit,1.2280964702988257,0.07910753366318435,0.7482311547012888,target_non_hit,0.1259642126933272
CXorf40B,0.56792806787078,0.04062580740180859,resistance_hit,1.3911979947105289,-0.6113908891932165,0.11112067190739525,essential_hit,0.9542051412373965
CXorf58,0.5265135616767106,0.09865368449261258,resistance_hit,1.0058866901895012,-1.118071926525599,0.1305253516147651,essential_hit,0.8843051281946529
CYB5B,0.46450140276542917,0.020871781401155677,resistance_hit,1.6804404824306889,-0.4410664062089388,0.007219665853069,essential_hit,2.141482902364775
CYBB,-0.32367086110327375,0.0075537937199675305,sensitivity_hit,2.1218348791196977,0.2436136054455081,0.0979442713332593,target_non_hit,1.0090209603952378
CYCS,0.5558262492272891,0.10861465939013454,resistance_hit,0.964111555386296,-1.4205223606358686,0.028109004373020843,essential_hit,1.5511545369240698
CYP11A1,0.30832718406018306,0.09314297259574879,resistance_hit,1.0308499059638416,-0.12924223602447485,0.31256748366988474,target_non_hit,0.5050562035313301
CYP2E1,-0.3169754728574605,0.021998717305758777,sensitivity_hit,1.6576026411446692,0.04996585087270071,0.47039790913112944,target_non_hit,0.3275346173205892
CYP46A1,-0.21369945271805718,0.006888044767293346,sensitivity_hit,2.1619040389462003,-0.1645335574934122,0.7292020963707682,target_non_hit,0.13715209146940918
DAD1,0.7280825088018412,0.07264777640392873,resistance_hit,1.1387776740057745,-2.4308782329535026,0.0004900788152014383,essential_hit,3.3097340704724103
DAK,0.6206290589236072,0.06468271713194071,resistance_hit,1.1892117449402935,-2.373715934196918,0.021480965494384843,essential_hit,1.6679462025134377
DAO,0.2907614975822598,0.08001251322622974,resistance_hit,1.0968420880063938,-0.06483182457945806,0.7743951489807845,target_non_hit,0.11103737622842767
DAP3,0.7781088330366277,0.11010267236300317,resistance_hit,0.9582021398981746,-1.8240464486247063,0.008821132843214386,essential_hit,2.0544756375479913
DARS2,0.33174319134491537,0.05580463835992959,resistance_hit,1.2533297019512506,-0.394253530916681,0.1057255728269107,target_non_hit,0.9758199531435358
DBI,0.346980012187021,0.042757691862931525,resistance_hit,1.3689857468273336,0.19892781855739314,0.03662403182271309,target_non_hit,1.436233847309804
DBP,-0.39929374515377625,0.00899625229531915,sensitivity_hit,2.0459383734978016,0.29253695041710587,0.009791350912317838,up_hit,2.009157384469564
DBR1,0.8901090627219179,0.004057683401687258,resistance_hit,2.3917218415471577,-4.082482712473251,3.2505634653382577e-08,essential_hit,7.488041350197605
DCAF13,0.40033640212992794,0.05897654905632016,resistance_hit,1.2293206432736197,-1.7031051620549353,0.004454151623001031,essential_hit,2.3512350033073943
DCDC1,-0.3412780354525548,0.03983376669475579,sensitivity_hit,1.3997486246124766,0.0885168949534331,0.35574417445628026,target_non_hit,0.4488622030418697
DCLRE1A,0.5517863756399841,0.00046248230770875795,resistance_hit,3.334904876571276,0.029309454769934323,0.6760062619379528,target_non_hit,0.1700492811108741
DCN,-0.24409442617793714,0.0010780523480696227,sensitivity_hit,2.9673601501643114,0.06651897389957773,0.039820705714644876,target_non_hit,1.3998910475416526
DCPS,0.9164156325512701,0.047857246865770184,resistance_hit,1.3200522891198987,-1.6021619301564098,0.012792427942647703,essential_hit,1.8930470206484868
DCTN1,0.5362570270316362,0.04740865906879452,resistance_hit,1.3241423283186504,-2.2111087581004547,0.00012090717137272563,essential_hit,3.9175479390462944
DCTN3,0.724385907473783,0.042118713138026745,resistance_hit,1.3755249063752408,-3.007886169541225,2.268699071808023e-06,essential_hit,5.644223106636231
DCTN4,0.5929543604152185,0.0027096943852183593,resistance_hit,2.567079688571283,-2.4120755007643666,0.004412494159460349,essential_hit,2.3553158564518992
DCTN5,-0.37165953353702497,0.016671727584780815,sensitivity_hit,1.778019394673339,-1.771480885508628,0.031072943562486268,essential_hit,1.5076176037649027
DCTN6,0.7057765676323708,0.062458442854627094,resistance_hit,1.2044088473244048,-2.952327783358463,0.0013361473959290532,essential_hit,2.874145630402591
DCUN1D1,0.5691248037910156,0.027720765835180898,resistance_hit,1.557194775741372,-0.5018969563420645,0.010552769923803522,essential_hit,1.9766335304392113
DCUN1D5,-0.26924713047474774,0.031067455779931825,sensitivity_hit,1.5076943111473045,-0.09999709553411673,0.6050166697732471,target_non_hit,0.218232659247035
DDA1,0.8699214290189488,0.00021181528888591713,resistance_hit,3.674042695601771,-1.3733312947233114,1.044730292185708e-08,essential_hit,7.980995812647342
DDB1,0.4733525242933494,0.021899408257793698,resistance_hit,1.659567620038737,-3.0872732269753556,0.001883878286298667,essential_hit,2.7249471595560935
DDHD2,-0.29129444709878777,0.026060955955655447,sensitivity_hit,1.5840096577465521,-0.46860180487414693,0.1645788355890857,target_non_hit,0.7836260146757209
DDIT4,-0.8095362754277271,0.005634668835872759,sensitivity_hit,2.2491316034828968,-0.19366384379707807,0.6866534923706609,target_non_hit,0.16326236674703115
DDO,-0.2958330657106991,0.03649270553559615,sensitivity_hit,1.4377939372486088,0.052528589950048055,0.5294493731233719,target_non_hit,0.2761755615703555
DDRGK1,0.4318099903423714,0.01988650358832471,resistance_hit,1.7014415670905891,-0.7458513460646066,3.389263870595835e-05,essential_hit,4.469894617919008
DDX1,0.7855931356035349,0.11219140957310177,resistance_hit,0.9500403954669074,-2.052919020232622,0.033130621147436284,essential_hit,1.4797704216980214
DDX10,1.4414947553969757,0.018281834319790777,resistance_hit,1.7379802311953823,-3.470486330940945,0.0003248074560069514,essential_hit,3.488374010017346
DDX11,-1.4971793918678342,1.4235812307343423e-06,sensitivity_hit,5.846617746604017,-0.26941935977706655,0.07071550766465924,target_non_hit,1.1504853364907186
DDX18,0.6868355700961801,0.2158356025941503,resistance_hit,0.6658769158400257,-2.8648628307991784,6.9121151243343685e-06,essential_hit,5.160389037102257
DDX19A,-0.3321994238102766,0.025138912996620067,sensitivity_hit,1.5996535050818788,-0.20632132961046157,0.5815549035304373,target_non_hit,0.23540927805552903
DDX20,0.23818490719942575,0.05217211374327777,resistance_hit,1.2825615675627429,-1.57174306142075,0.09986397997472868,essential_hit,1.0005911295825423
DDX23,0.4214179002129873,0.05073124009932168,resistance_hit,1.294724521445461,-3.281601430196846,1.8019171373057316e-07,essential_hit,6.744265184299412
DDX24,0.4869034572249529,0.07940447119694177,resistance_hit,1.1001550421385549,-3.6862391656662234,0.0017426156091490444,essential_hit,2.7587984001740105
DDX27,0.5297955391629459,0.12750150769639615,resistance_hit,0.8944846796978392,-3.5836858272909007,0.0006960234871370431,essential_hit,3.1573761049843982
DDX3X,-0.5306539221293192,0.017598890896860137,sensitivity_hit,1.7545147010808007,-1.1364179445807492,0.0011281242405890872,essential_hit,2.9476430687649007
DDX49,0.5985015235849295,0.06225884993546288,resistance_hit,1.2057989060000411,-2.814531379560975,0.007917682610709926,essential_hit,2.1014019114219047
DDX5,1.1334374068041397,0.0003657160517140621,resistance_hit,3.4368559775403984,-0.9384493473448183,0.003737543360394753,essential_hit,2.4274137602538843
DDX52,0.5710597198473921,0.14112874970943318,resistance_hit,0.8503845059599322,-3.769480825063969,0.007525752591692932,essential_hit,2.1234500631658606
DDX55,0.3122566956612142,0.06917382836981928,resistance_hit,1.160058187977852,-1.0309664681716761,0.11023215390064166,essential_hit,0.9576917065297276
DDX56,0.921066816818624,0.0024588552208721875,resistance_hit,2.609267042073557,-3.927283015671497,1.4041533954718351e-05,essential_hit,4.852585445505374
DDX6,0.5398166257132885,0.15389246816340885,resistance_hit,0.8127826349775834,-1.5922805395836128,3.8399523098279315e-05,essential_hit,4.4156741693062145
DEDD,-0.19726346705012063,0.029807024370658085,sensitivity_hit,1.5256813773355757,-0.16125236367536466,0.8465991704733677,target_non_hit,0.07232216139828951
DEFB110,-0.34809550008135715,0.00044000304801417137,sensitivity_hit,3.356544315033925,0.16416317979060358,0.018226998133893828,target_non_hit,1.739284850886127
DEFB126,-0.4123324313803355,0.028447909163562483,sensitivity_hit,1.5459496474445031,-0.005279263171858048,0.7989523980642003,target_non_hit,0.09747909537173378
DEFB133,-0.33971848012936173,0.009495096023980394,sensitivity_hit,2.022500638881261,0.18127354528575138,0.011284212988403517,target_non_hit,1.947528725173939
